order_id,code,side,quantity,submit_ts,fill_ts,fill_price,status,phase,ts_event
O002109,000041.SZ,buy,200,2023-10-20,,0.0,pending,submitted,2023-10-20
O002110,000042.SZ,buy,400,2023-10-20,,0.0,pending,submitted,2023-10-20
O002111,000046.SZ,buy,200,2023-10-20,,0.0,pending,submitted,2023-10-20
O002112,000050.SZ,buy,300,2023-10-20,,0.0,pending,submitted,2023-10-20
O002103,000001.SZ,buy,300,2023-10-20,2023-10-23,10.2990888,filled,filled,2023-10-23
O002104,000002.SZ,buy,400,2023-10-20,2023-10-23,6.915808899999999,filled,filled,2023-10-23
O002105,000008.SZ,buy,400,2023-10-20,2023-10-23,8.356147799999999,filled,filled,2023-10-23
O002106,000020.SZ,buy,500,2023-10-20,2023-10-23,6.559753199999999,filled,filled,2023-10-23
O002107,000028.SZ,buy,400,2023-10-20,2023-10-23,7.8099020999999995,filled,filled,2023-10-23
O002108,000031.SZ,buy,500,2023-10-20,2023-10-23,6.5380315,filled,filled,2023-10-23
O002109,000041.SZ,buy,200,2023-10-20,2023-10-23,12.2240118,filled,filled,2023-10-23
O002110,000042.SZ,buy,400,2023-10-20,2023-10-23,8.523915399999998,filled,filled,2023-10-23
O002111,000046.SZ,buy,200,2023-10-20,2023-10-23,14.808393599999999,filled,filled,2023-10-23
O002112,000050.SZ,buy,300,2023-10-20,2023-10-23,9.839129299999998,filled,filled,2023-10-23
O002113,000004.SZ,sell,1400,2023-10-23,,0.0,pending,submitted,2023-10-23
O002113,000004.SZ,sell,1400,2023-10-23,2023-10-24,11.2534353,filled,filled,2023-10-24
O002114,000043.SZ,sell,500,2023-10-24,,0.0,pending,submitted,2023-10-24
O002115,000001.SZ,buy,100,2023-10-24,,0.0,pending,submitted,2023-10-24
O002116,000006.SZ,buy,200,2023-10-24,,0.0,pending,submitted,2023-10-24
O002117,000017.SZ,buy,100,2023-10-24,,0.0,pending,submitted,2023-10-24
O002118,000022.SZ,buy,200,2023-10-24,,0.0,pending,submitted,2023-10-24
O002119,000029.SZ,buy,100,2023-10-24,,0.0,pending,submitted,2023-10-24
O002120,000031.SZ,buy,300,2023-10-24,,0.0,pending,submitted,2023-10-24
O002121,000038.SZ,buy,100,2023-10-24,,0.0,pending,submitted,2023-10-24
O002122,000041.SZ,buy,100,2023-10-24,,0.0,pending,submitted,2023-10-24
O002123,000042.SZ,buy,200,2023-10-24,,0.0,pending,submitted,2023-10-24
O002124,000050.SZ,buy,200,2023-10-24,,0.0,pending,submitted,2023-10-24
O002114,000043.SZ,sell,500,2023-10-24,2023-10-25,9.124366499999999,filled,filled,2023-10-25
O002115,000001.SZ,buy,100,2023-10-24,2023-10-25,10.643132499999998,filled,filled,2023-10-25
O002116,000006.SZ,buy,200,2023-10-24,2023-10-25,8.924916,filled,filled,2023-10-25
O002117,000017.SZ,buy,100,2023-10-24,2023-10-25,10.740329599999999,filled,filled,2023-10-25
O002118,000022.SZ,buy,200,2023-10-24,2023-10-25,7.269962699999999,filled,filled,2023-10-25
O002119,000029.SZ,buy,100,2023-10-24,2023-10-25,10.234224,filled,filled,2023-10-25
O002120,000031.SZ,buy,300,2023-10-24,2023-10-25,6.632025399999999,filled,filled,2023-10-25
O002121,000038.SZ,buy,100,2023-10-24,2023-10-25,12.017905899999999,filled,filled,2023-10-25
O002122,000041.SZ,buy,100,2023-10-24,2023-10-25,12.532519999999998,filled,filled,2023-10-25
O002123,000042.SZ,buy,200,2023-10-24,2023-10-25,8.7890803,filled,filled,2023-10-25
O002124,000050.SZ,buy,200,2023-10-24,2023-10-25,9.7771674,filled,filled,2023-10-25
O002125,000011.SZ,sell,1200,2023-10-25,,0.0,pending,submitted,2023-10-25
O002126,000027.SZ,sell,3200,2023-10-25,,0.0,pending,submitted,2023-10-25
O002127,000002.SZ,buy,100,2023-10-25,,0.0,pending,submitted,2023-10-25
O002128,000022.SZ,buy,100,2023-10-25,,0.0,pending,submitted,2023-10-25
O002129,000042.SZ,buy,100,2023-10-25,,0.0,pending,submitted,2023-10-25
O002130,000048.SZ,buy,100,2023-10-25,,0.0,pending,submitted,2023-10-25
O002131,000050.SZ,buy,100,2023-10-25,,0.0,pending,submitted,2023-10-25
O002125,000011.SZ,sell,1200,2023-10-25,2023-10-26,9.0467442,filled,filled,2023-10-26
O002126,000027.SZ,sell,3200,2023-10-25,2023-10-26,7.391601,filled,filled,2023-10-26
O002127,000002.SZ,buy,100,2023-10-25,2023-10-26,7.1214143,filled,filled,2023-10-26
O002128,000022.SZ,buy,100,2023-10-25,2023-10-26,7.3185112,filled,filled,2023-10-26
O002129,000042.SZ,buy,100,2023-10-25,2023-10-26,8.9623534,filled,filled,2023-10-26
O002130,000048.SZ,buy,100,2023-10-25,2023-10-26,5.462156699999999,filled,filled,2023-10-26
O002131,000050.SZ,buy,100,2023-10-25,2023-10-26,10.1388287,filled,filled,2023-10-26
O002132,000003.SZ,sell,1500,2023-10-26,,0.0,pending,submitted,2023-10-26
O002133,000028.SZ,sell,4600,2023-10-26,,0.0,pending,submitted,2023-10-26
O002134,000033.SZ,sell,1700,2023-10-26,,0.0,pending,submitted,2023-10-26
O002135,000001.SZ,buy,300,2023-10-26,,0.0,pending,submitted,2023-10-26
O002136,000002.SZ,buy,500,2023-10-26,,0.0,pending,submitted,2023-10-26
O002137,000012.SZ,buy,200,2023-10-26,,0.0,pending,submitted,2023-10-26
O002138,000017.SZ,buy,300,2023-10-26,,0.0,pending,submitted,2023-10-26
O002139,000022.SZ,buy,500,2023-10-26,,0.0,pending,submitted,2023-10-26
O002140,000038.SZ,buy,300,2023-10-26,,0.0,pending,submitted,2023-10-26
O002141,000041.SZ,buy,300,2023-10-26,,0.0,pending,submitted,2023-10-26
O002142,000042.SZ,buy,400,2023-10-26,,0.0,pending,submitted,2023-10-26
O002143,000048.SZ,buy,700,2023-10-26,,0.0,pending,submitted,2023-10-26
O002144,000049.SZ,buy,400,2023-10-26,,0.0,pending,submitted,2023-10-26
O002132,000003.SZ,sell,1500,2023-10-26,2023-10-27,13.0631238,filled,filled,2023-10-27
O002133,000028.SZ,sell,4600,2023-10-26,2023-10-27,7.190002799999999,filled,filled,2023-10-27
O002134,000033.SZ,sell,1700,2023-10-26,2023-10-27,11.661526799999999,filled,filled,2023-10-27
O002135,000001.SZ,buy,300,2023-10-26,2023-10-27,10.643733099999999,filled,filled,2023-10-27
O002136,000002.SZ,buy,500,2023-10-26,2023-10-27,7.216208999999999,filled,filled,2023-10-27
O002137,000012.SZ,buy,200,2023-10-26,2023-10-27,14.154740599999998,filled,filled,2023-10-27
O002138,000017.SZ,buy,300,2023-10-26,2023-10-27,11.419007599999999,filled,filled,2023-10-27
O002139,000022.SZ,buy,500,2023-10-26,2023-10-27,7.415107699999999,filled,filled,2023-10-27
O002140,000038.SZ,buy,300,2023-10-26,2023-10-27,11.502290799999999,filled,filled,2023-10-27
O002141,000041.SZ,buy,300,2023-10-26,2023-10-27,12.889476599999998,filled,filled,2023-10-27
O002142,000042.SZ,buy,400,2023-10-26,2023-10-27,9.1229138,filled,filled,2023-10-27
O002143,000048.SZ,buy,700,2023-10-26,2023-10-27,5.512106599999999,filled,filled,2023-10-27
O002144,000049.SZ,buy,400,2023-10-26,2023-10-27,9.609700099999998,filled,filled,2023-10-27
O002145,000008.SZ,sell,1200,2023-10-27,,0.0,pending,submitted,2023-10-27
O002146,000020.SZ,sell,1300,2023-10-27,,0.0,pending,submitted,2023-10-27
O002147,000001.SZ,buy,700,2023-10-27,,0.0,pending,submitted,2023-10-27
O002148,000002.SZ,buy,900,2023-10-27,,0.0,pending,submitted,2023-10-27
O002149,000012.SZ,buy,500,2023-10-27,,0.0,pending,submitted,2023-10-27
O002150,000017.SZ,buy,600,2023-10-27,,0.0,pending,submitted,2023-10-27
O002151,000018.SZ,buy,700,2023-10-27,,0.0,pending,submitted,2023-10-27
O002152,000021.SZ,buy,600,2023-10-27,,0.0,pending,submitted,2023-10-27
O002153,000022.SZ,buy,900,2023-10-27,,0.0,pending,submitted,2023-10-27
O002154,000042.SZ,buy,800,2023-10-27,,0.0,pending,submitted,2023-10-27
O002155,000047.SZ,buy,500,2023-10-27,,0.0,pending,submitted,2023-10-27
O002156,000049.SZ,buy,700,2023-10-27,,0.0,pending,submitted,2023-10-27
O002145,000008.SZ,sell,1200,2023-10-27,2023-10-30,7.9852068,filled,filled,2023-10-30
O002146,000020.SZ,sell,1300,2023-10-27,2023-10-30,6.199694099999999,filled,filled,2023-10-30
O002147,000001.SZ,buy,700,2023-10-27,2023-10-30,10.573262699999999,filled,filled,2023-10-30
O002148,000002.SZ,buy,900,2023-10-27,2023-10-30,7.5943868,filled,filled,2023-10-30
O002149,000012.SZ,buy,500,2023-10-27,2023-10-30,14.183469299999999,filled,filled,2023-10-30
O002150,000017.SZ,buy,600,2023-10-27,2023-10-30,11.5183068,filled,filled,2023-10-30
O002151,000018.SZ,buy,700,2023-10-27,2023-10-30,10.426916499999997,filled,filled,2023-10-30
O002152,000021.SZ,buy,600,2023-10-27,2023-10-30,11.767755999999999,filled,filled,2023-10-30
O002153,000022.SZ,buy,900,2023-10-27,2023-10-30,7.623515899999999,filled,filled,2023-10-30
O002154,000042.SZ,buy,800,2023-10-27,2023-10-30,9.208399199999999,filled,filled,2023-10-30
O002155,000047.SZ,buy,500,2023-10-27,2023-10-30,13.819005199999998,filled,filled,2023-10-30
O002156,000049.SZ,buy,700,2023-10-27,2023-10-30,9.460751299999998,filled,filled,2023-10-30
O002157,000029.SZ,sell,100,2023-10-30,,0.0,pending,submitted,2023-10-30
O002158,000034.SZ,sell,4300,2023-10-30,,0.0,pending,submitted,2023-10-30
O002159,000002.SZ,buy,300,2023-10-30,,0.0,pending,submitted,2023-10-30
O002160,000005.SZ,buy,100,2023-10-30,,0.0,pending,submitted,2023-10-30
O002161,000012.SZ,buy,100,2023-10-30,,0.0,pending,submitted,2023-10-30
O002162,000017.SZ,buy,200,2023-10-30,,0.0,pending,submitted,2023-10-30
O002163,000018.SZ,buy,200,2023-10-30,,0.0,pending,submitted,2023-10-30
O002164,000022.SZ,buy,300,2023-10-30,,0.0,pending,submitted,2023-10-30
O002165,000035.SZ,buy,200,2023-10-30,,0.0,pending,submitted,2023-10-30
O002166,000042.SZ,buy,200,2023-10-30,,0.0,pending,submitted,2023-10-30
O002167,000047.SZ,buy,100,2023-10-30,,0.0,pending,submitted,2023-10-30
O002168,000049.SZ,buy,200,2023-10-30,,0.0,pending,submitted,2023-10-30
O002157,000029.SZ,sell,100,2023-10-30,2023-10-31,9.8132769,filled,filled,2023-10-31
O002158,000034.SZ,sell,4300,2023-10-30,2023-10-31,9.5995908,filled,filled,2023-10-31
O002159,000002.SZ,buy,300,2023-10-30,2023-10-31,7.453746299999999,filled,filled,2023-10-31
O002160,000005.SZ,buy,100,2023-10-30,2023-10-31,15.892076199999998,filled,filled,2023-10-31
O002161,000012.SZ,buy,100,2023-10-30,2023-10-31,14.306992699999999,filled,filled,2023-10-31
O002162,000017.SZ,buy,200,2023-10-30,2023-10-31,11.6007892,filled,filled,2023-10-31
O002163,000018.SZ,buy,200,2023-10-30,2023-10-31,10.4239135,filled,filled,2023-10-31
O002164,000022.SZ,buy,300,2023-10-30,2023-10-31,7.3810737,filled,filled,2023-10-31
O002165,000035.SZ,buy,200,2023-10-30,2023-10-31,9.710300599999998,filled,filled,2023-10-31
O002166,000042.SZ,buy,200,2023-10-30,2023-10-31,9.397688299999999,filled,filled,2023-10-31
O002167,000047.SZ,buy,100,2023-10-30,2023-10-31,13.750736999999999,filled,filled,2023-10-31
O002168,000049.SZ,buy,200,2023-10-30,2023-10-31,9.5572477,filled,filled,2023-10-31
O002169,000001.SZ,sell,1400,2023-10-31,,0.0,pending,submitted,2023-10-31
O002170,000030.SZ,sell,7300,2023-10-31,,0.0,pending,submitted,2023-10-31
O002171,000038.SZ,sell,400,2023-10-31,,0.0,pending,submitted,2023-10-31
O002172,000002.SZ,buy,600,2023-10-31,,0.0,pending,submitted,2023-10-31
O002173,000010.SZ,buy,300,2023-10-31,,0.0,pending,submitted,2023-10-31
O002174,000013.SZ,buy,300,2023-10-31,,0.0,pending,submitted,2023-10-31
O002175,000015.SZ,buy,400,2023-10-31,,0.0,pending,submitted,2023-10-31
O002176,000017.SZ,buy,300,2023-10-31,,0.0,pending,submitted,2023-10-31
O002177,000018.SZ,buy,400,2023-10-31,,0.0,pending,submitted,2023-10-31
O002178,000042.SZ,buy,400,2023-10-31,,0.0,pending,submitted,2023-10-31
O002179,000047.SZ,buy,300,2023-10-31,,0.0,pending,submitted,2023-10-31
O002180,000049.SZ,buy,400,2023-10-31,,0.0,pending,submitted,2023-10-31
O002181,000050.SZ,buy,400,2023-10-31,,0.0,pending,submitted,2023-10-31
O002169,000001.SZ,sell,1400,2023-10-31,2023-11-01,10.205084699999999,filled,filled,2023-11-01
O002170,000030.SZ,sell,7300,2023-10-31,2023-11-01,9.6504399,filled,filled,2023-11-01
O002171,000038.SZ,sell,400,2023-10-31,2023-11-01,11.2923963,filled,filled,2023-11-01
O002172,000002.SZ,buy,600,2023-10-31,2023-11-01,7.507900399999999,filled,filled,2023-11-01
O002173,000010.SZ,buy,300,2023-10-31,2023-11-01,11.996784799999999,filled,filled,2023-11-01
O002174,000013.SZ,buy,300,2023-10-31,2023-11-01,13.116102999999999,filled,filled,2023-11-01
O002175,000015.SZ,buy,400,2023-10-31,2023-11-01,11.009398399999998,filled,filled,2023-11-01
O002176,000017.SZ,buy,300,2023-10-31,2023-11-01,11.6891775,filled,filled,2023-11-01
O002177,000018.SZ,buy,400,2023-10-31,2023-11-01,10.456946499999999,filled,filled,2023-11-01
O002178,000042.SZ,buy,400,2023-10-31,2023-11-01,9.355345999999999,filled,filled,2023-11-01
O002179,000047.SZ,buy,300,2023-10-31,2023-11-01,14.228614399999998,filled,filled,2023-11-01
O002180,000049.SZ,buy,400,2023-10-31,2023-11-01,9.6861765,filled,filled,2023-11-01
O002181,000050.SZ,buy,400,2023-10-31,2023-11-01,10.205195,filled,filled,2023-11-01
O002182,000021.SZ,sell,1200,2023-11-01,,0.0,pending,submitted,2023-11-01
O002183,000044.SZ,sell,4300,2023-11-01,,0.0,pending,submitted,2023-11-01
O002184,000006.SZ,buy,1000,2023-11-01,,0.0,pending,submitted,2023-11-01
O002185,000009.SZ,buy,800,2023-11-01,,0.0,pending,submitted,2023-11-01
O002186,000010.SZ,buy,700,2023-11-01,,0.0,pending,submitted,2023-11-01
O002187,000013.SZ,buy,700,2023-11-01,,0.0,pending,submitted,2023-11-01
O002188,000015.SZ,buy,800,2023-11-01,,0.0,pending,submitted,2023-11-01
O002189,000017.SZ,buy,700,2023-11-01,,0.0,pending,submitted,2023-11-01
O002190,000018.SZ,buy,800,2023-11-01,,0.0,pending,submitted,2023-11-01
O002191,000042.SZ,buy,900,2023-11-01,,0.0,pending,submitted,2023-11-01
O002192,000047.SZ,buy,600,2023-11-01,,0.0,pending,submitted,2023-11-01
O002193,000049.SZ,buy,900,2023-11-01,,0.0,pending,submitted,2023-11-01
O002182,000021.SZ,sell,1200,2023-11-01,2023-11-02,11.1636252,filled,filled,2023-11-02
O002183,000044.SZ,sell,4300,2023-11-01,2023-11-02,11.0078811,filled,filled,2023-11-02
O002184,000006.SZ,buy,1000,2023-11-01,2023-11-02,9.153544399999998,filled,filled,2023-11-02
O002185,000009.SZ,buy,800,2023-11-01,2023-11-02,10.377467099999999,filled,filled,2023-11-02
O002186,000010.SZ,buy,700,2023-11-01,2023-11-02,11.937725799999999,filled,filled,2023-11-02
O002187,000013.SZ,buy,700,2023-11-01,2023-11-02,13.172158999999999,filled,filled,2023-11-02
O002188,000015.SZ,buy,800,2023-11-01,2023-11-02,11.439528099999999,filled,filled,2023-11-02
O002189,000017.SZ,buy,700,2023-11-01,2023-11-02,11.725413699999997,filled,filled,2023-11-02
O002190,000018.SZ,buy,800,2023-11-01,2023-11-02,10.432221799999999,filled,filled,2023-11-02
O002191,000042.SZ,buy,900,2023-11-01,2023-11-02,9.4849755,filled,filled,2023-11-02
O002192,000047.SZ,buy,600,2023-11-01,2023-11-02,14.385571199999998,filled,filled,2023-11-02
O002193,000049.SZ,buy,900,2023-11-01,2023-11-02,9.854845,filled,filled,2023-11-02
O002194,000025.SZ,sell,3200,2023-11-02,,0.0,pending,submitted,2023-11-02
O002195,000045.SZ,sell,1300,2023-11-02,,0.0,pending,submitted,2023-11-02
O002196,000006.SZ,buy,700,2023-11-02,,0.0,pending,submitted,2023-11-02
O002197,000010.SZ,buy,500,2023-11-02,,0.0,pending,submitted,2023-11-02
O002198,000013.SZ,buy,400,2023-11-02,,0.0,pending,submitted,2023-11-02
O002199,000015.SZ,buy,500,2023-11-02,,0.0,pending,submitted,2023-11-02
O002200,000018.SZ,buy,600,2023-11-02,,0.0,pending,submitted,2023-11-02
O002201,000036.SZ,buy,600,2023-11-02,,0.0,pending,submitted,2023-11-02
O002202,000042.SZ,buy,600,2023-11-02,,0.0,pending,submitted,2023-11-02
O002203,000043.SZ,buy,700,2023-11-02,,0.0,pending,submitted,2023-11-02
O002204,000048.SZ,buy,1100,2023-11-02,,0.0,pending,submitted,2023-11-02
O002205,000049.SZ,buy,600,2023-11-02,,0.0,pending,submitted,2023-11-02
O002194,000025.SZ,sell,3200,2023-11-02,2023-11-03,10.241548199999999,filled,filled,2023-11-03
O002195,000045.SZ,sell,1300,2023-11-02,2023-11-03,12.790197000000001,filled,filled,2023-11-03
O002196,000006.SZ,buy,700,2023-11-02,2023-11-03,9.221712499999999,filled,filled,2023-11-03
O002197,000010.SZ,buy,500,2023-11-02,2023-11-03,12.145032899999999,filled,filled,2023-11-03
O002198,000013.SZ,buy,400,2023-11-02,2023-11-03,13.782969199999998,filled,filled,2023-11-03
O002199,000015.SZ,buy,500,2023-11-02,2023-11-03,11.371460099999998,filled,filled,2023-11-03
O002200,000018.SZ,buy,600,2023-11-02,2023-11-03,10.594684099999998,filled,filled,2023-11-03
O002201,000036.SZ,buy,600,2023-11-02,2023-11-03,10.0548448,filled,filled,2023-11-03
O002202,000042.SZ,buy,600,2023-11-02,2023-11-03,9.8197099,filled,filled,2023-11-03
O002203,000043.SZ,buy,700,2023-11-02,2023-11-03,9.703493799999999,filled,filled,2023-11-03
O002204,000048.SZ,buy,1100,2023-11-02,2023-11-03,5.7420363,filled,filled,2023-11-03
O002205,000049.SZ,buy,600,2023-11-02,2023-11-03,10.1686585,filled,filled,2023-11-03
O002206,000002.SZ,sell,20400,2023-11-03,,0.0,pending,submitted,2023-11-03
O002207,000005.SZ,sell,100,2023-11-03,,0.0,pending,submitted,2023-11-03
O002208,000022.SZ,sell,3400,2023-11-03,,0.0,pending,submitted,2023-11-03
O002209,000010.SZ,buy,400,2023-11-03,,0.0,pending,submitted,2023-11-03
O002210,000013.SZ,buy,400,2023-11-03,,0.0,pending,submitted,2023-11-03
O002211,000015.SZ,buy,500,2023-11-03,,0.0,pending,submitted,2023-11-03
O002212,000018.SZ,buy,500,2023-11-03,,0.0,pending,submitted,2023-11-03
O002213,000036.SZ,buy,500,2023-11-03,,0.0,pending,submitted,2023-11-03
O002214,000042.SZ,buy,500,2023-11-03,,0.0,pending,submitted,2023-11-03
O002215,000043.SZ,buy,500,2023-11-03,,0.0,pending,submitted,2023-11-03
O002216,000048.SZ,buy,900,2023-11-03,,0.0,pending,submitted,2023-11-03
O002217,000049.SZ,buy,500,2023-11-03,,0.0,pending,submitted,2023-11-03
O002218,000050.SZ,buy,500,2023-11-03,,0.0,pending,submitted,2023-11-03
O002206,000002.SZ,sell,20400,2023-11-03,2023-11-06,7.2805121999999995,filled,filled,2023-11-06
O002207,000005.SZ,sell,100,2023-11-03,2023-11-06,14.411773799999999,filled,filled,2023-11-06
O002208,000022.SZ,sell,3400,2023-11-03,2023-11-06,7.216276499999999,filled,filled,2023-11-06
O002209,000010.SZ,buy,400,2023-11-03,2023-11-06,12.249136899999998,filled,filled,2023-11-06
O002210,000013.SZ,buy,400,2023-11-03,2023-11-06,13.5040906,filled,filled,2023-11-06
O002211,000015.SZ,buy,500,2023-11-03,2023-11-06,11.210299099999999,filled,filled,2023-11-06
O002212,000018.SZ,buy,500,2023-11-03,2023-11-06,11.0022913,filled,filled,2023-11-06
O002213,000036.SZ,buy,500,2023-11-03,2023-11-06,10.079569499999998,filled,filled,2023-11-06
O002214,000042.SZ,buy,500,2023-11-03,2023-11-06,10.0525425,filled,filled,2023-11-06
O002215,000043.SZ,buy,500,2023-11-03,2023-11-06,9.753744,filled,filled,2023-11-06
O002216,000048.SZ,buy,900,2023-11-03,2023-11-06,5.771465699999999,filled,filled,2023-11-06
O002217,000049.SZ,buy,500,2023-11-03,2023-11-06,10.178067899999999,filled,filled,2023-11-06
O002218,000050.SZ,buy,500,2023-11-03,2023-11-06,10.325615299999999,filled,filled,2023-11-06
O002219,000012.SZ,sell,1700,2023-11-06,,0.0,pending,submitted,2023-11-06
O002220,000017.SZ,sell,2700,2023-11-06,,0.0,pending,submitted,2023-11-06
O002221,000003.SZ,buy,1200,2023-11-06,,0.0,pending,submitted,2023-11-06
O002222,000010.SZ,buy,1400,2023-11-06,,0.0,pending,submitted,2023-11-06
O002223,000026.SZ,buy,1700,2023-11-06,,0.0,pending,submitted,2023-11-06
O002224,000030.SZ,buy,1600,2023-11-06,,0.0,pending,submitted,2023-11-06
O002225,000032.SZ,buy,2000,2023-11-06,,0.0,pending,submitted,2023-11-06
O002226,000035.SZ,buy,1600,2023-11-06,,0.0,pending,submitted,2023-11-06
O002227,000042.SZ,buy,1700,2023-11-06,,0.0,pending,submitted,2023-11-06
O002228,000043.SZ,buy,1700,2023-11-06,,0.0,pending,submitted,2023-11-06
O002229,000046.SZ,buy,1100,2023-11-06,,0.0,pending,submitted,2023-11-06
O002230,000049.SZ,buy,1600,2023-11-06,,0.0,pending,submitted,2023-11-06
O002219,000012.SZ,sell,1700,2023-11-06,2023-11-07,13.7090772,filled,filled,2023-11-07
O002220,000017.SZ,sell,2700,2023-11-06,2023-11-07,11.325363300000001,filled,filled,2023-11-07
O002221,000003.SZ,buy,1200,2023-11-06,2023-11-07,13.666352699999997,filled,filled,2023-11-07
O002222,000010.SZ,buy,1400,2023-11-06,2023-11-07,12.3416293,filled,filled,2023-11-07
O002223,000026.SZ,buy,1700,2023-11-06,2023-11-07,9.8174076,filled,filled,2023-11-07
O002224,000030.SZ,buy,1600,2023-11-06,2023-11-07,10.4173069,filled,filled,2023-11-07
O002225,000032.SZ,buy,2000,2023-11-06,2023-11-07,8.505496999999998,filled,filled,2023-11-07
O002226,000035.SZ,buy,1600,2023-11-06,2023-11-07,10.275365099999998,filled,filled,2023-11-07
O002227,000042.SZ,buy,1700,2023-11-06,2023-11-07,9.978968999999998,filled,filled,2023-11-07
O002228,000043.SZ,buy,1700,2023-11-06,2023-11-07,9.822112299999999,filled,filled,2023-11-07
O002229,000046.SZ,buy,1100,2023-11-06,2023-11-07,15.689373699999999,filled,filled,2023-11-07
O002230,000049.SZ,buy,1600,2023-11-06,2023-11-07,10.3819716,filled,filled,2023-11-07
O002231,000039.SZ,sell,7600,2023-11-07,,0.0,pending,submitted,2023-11-07
O002232,000003.SZ,buy,400,2023-11-07,,0.0,pending,submitted,2023-11-07
O002233,000018.SZ,buy,500,2023-11-07,,0.0,pending,submitted,2023-11-07
O002234,000026.SZ,buy,600,2023-11-07,,0.0,pending,submitted,2023-11-07
O002235,000030.SZ,buy,600,2023-11-07,,0.0,pending,submitted,2023-11-07
O002236,000032.SZ,buy,700,2023-11-07,,0.0,pending,submitted,2023-11-07
O002237,000035.SZ,buy,600,2023-11-07,,0.0,pending,submitted,2023-11-07
O002238,000040.SZ,buy,400,2023-11-07,,0.0,pending,submitted,2023-11-07
O002239,000043.SZ,buy,600,2023-11-07,,0.0,pending,submitted,2023-11-07
O002240,000047.SZ,buy,400,2023-11-07,,0.0,pending,submitted,2023-11-07
O002241,000049.SZ,buy,500,2023-11-07,,0.0,pending,submitted,2023-11-07
O002231,000039.SZ,sell,7600,2023-11-07,2023-11-08,10.2874023,filled,filled,2023-11-08
O002232,000003.SZ,buy,400,2023-11-07,2023-11-08,13.958544599999998,filled,filled,2023-11-08
O002233,000018.SZ,buy,500,2023-11-07,2023-11-08,11.157146,filled,filled,2023-11-08
O002234,000026.SZ,buy,600,2023-11-07,2023-11-08,9.9600501,filled,filled,2023-11-08
O002235,000030.SZ,buy,600,2023-11-07,2023-11-08,10.4521417,filled,filled,2023-11-08
O002236,000032.SZ,buy,700,2023-11-07,2023-11-08,8.758850099999998,filled,filled,2023-11-08
O002237,000035.SZ,buy,600,2023-11-07,2023-11-08,10.1768667,filled,filled,2023-11-08
O002238,000040.SZ,buy,400,2023-11-07,2023-11-08,13.630516899999998,filled,filled,2023-11-08
O002239,000043.SZ,buy,600,2023-11-07,2023-11-08,9.9243144,filled,filled,2023-11-08
O002240,000047.SZ,buy,400,2023-11-07,2023-11-08,15.0939789,filled,filled,2023-11-08
O002241,000049.SZ,buy,500,2023-11-07,2023-11-08,10.7979872,filled,filled,2023-11-08
O002242,000041.SZ,sell,3400,2023-11-08,,0.0,pending,submitted,2023-11-08
O002243,000003.SZ,buy,600,2023-11-08,,0.0,pending,submitted,2023-11-08
O002244,000016.SZ,buy,700,2023-11-08,,0.0,pending,submitted,2023-11-08
O002245,000018.SZ,buy,700,2023-11-08,,0.0,pending,submitted,2023-11-08
O002246,000026.SZ,buy,800,2023-11-08,,0.0,pending,submitted,2023-11-08
O002247,000027.SZ,buy,1000,2023-11-08,,0.0,pending,submitted,2023-11-08
O002248,000030.SZ,buy,700,2023-11-08,,0.0,pending,submitted,2023-11-08
O002249,000032.SZ,buy,900,2023-11-08,,0.0,pending,submitted,2023-11-08
O002250,000040.SZ,buy,600,2023-11-08,,0.0,pending,submitted,2023-11-08
O002251,000048.SZ,buy,1400,2023-11-08,,0.0,pending,submitted,2023-11-08
O002252,000049.SZ,buy,700,2023-11-08,,0.0,pending,submitted,2023-11-08
O002242,000041.SZ,sell,3400,2023-11-08,2023-11-09,12.414572999999999,filled,filled,2023-11-09
O002243,000003.SZ,buy,600,2023-11-08,2023-11-09,13.460246799999998,filled,filled,2023-11-09
O002244,000016.SZ,buy,700,2023-11-08,2023-11-09,11.0389279,filled,filled,2023-11-09
O002245,000018.SZ,buy,700,2023-11-08,2023-11-09,10.952341399999998,filled,filled,2023-11-09
O002246,000026.SZ,buy,800,2023-11-08,2023-11-09,9.428018599999998,filled,filled,2023-11-09
O002247,000027.SZ,buy,1000,2023-11-08,2023-11-09,7.974866899999999,filled,filled,2023-11-09
O002248,000030.SZ,buy,700,2023-11-08,2023-11-09,10.5088984,filled,filled,2023-11-09
O002249,000032.SZ,buy,900,2023-11-08,2023-11-09,8.4829745,filled,filled,2023-11-09
O002250,000040.SZ,buy,600,2023-11-08,2023-11-09,13.722208499999999,filled,filled,2023-11-09
O002251,000048.SZ,buy,1400,2023-11-08,2023-11-09,5.908902999999999,filled,filled,2023-11-09
O002252,000049.SZ,buy,700,2023-11-08,2023-11-09,10.775865099999999,filled,filled,2023-11-09
O002253,000013.SZ,sell,5000,2023-11-09,,0.0,pending,submitted,2023-11-09
O002254,000036.SZ,sell,1100,2023-11-09,,0.0,pending,submitted,2023-11-09
O002255,000042.SZ,sell,10800,2023-11-09,,0.0,pending,submitted,2023-11-09
O002256,000002.SZ,buy,600,2023-11-09,,0.0,pending,submitted,2023-11-09
O002257,000003.SZ,buy,300,2023-11-09,,0.0,pending,submitted,2023-11-09
O002258,000010.SZ,buy,300,2023-11-09,,0.0,pending,submitted,2023-11-09
O002259,000016.SZ,buy,400,2023-11-09,,0.0,pending,submitted,2023-11-09
